Country,Lat,Long,Date,Value
Ethiopia,9.145,40.4897,08-02-2020,0
Ethiopia,9.145,40.4897,07-02-2020,0
Ethiopia,9.145,40.4897,06-02-2020,0
Ethiopia,9.145,40.4897,05-02-2020,0
Ethiopia,9.145,40.4897,04-02-2020,0
Ethiopia,9.145,40.4897,03-02-2020,0
Ethiopia,9.145,40.4897,02-02-2020,0
Ethiopia,9.145,40.4897,01-02-2020,0
Ethiopia,9.145,40.4897,31-01-2020,0
Ethiopia,9.145,40.4897,30-01-2020,0
Ethiopia,9.145,40.4897,29-01-2020,0
Ethiopia,9.145,40.4897,28-01-2020,0
Ethiopia,9.145,40.4897,27-01-2020,0
Ethiopia,9.145,40.4897,26-01-2020,0
Ethiopia,9.145,40.4897,25-01-2020,0
Ethiopia,9.145,40.4897,24-01-2020,0
Ethiopia,9.145,40.4897,23-01-2020,0
Ethiopia,9.145,40.4897,22-01-2020,0
Fiji,-17.7134,178.065,04-05-2020,18
Fiji,-17.7134,178.065,03-05-2020,18
Fiji,-17.7134,178.065,02-05-2020,18
Fiji,-17.7134,178.065,01-05-2020,18
Fiji,-17.7134,178.065,30-04-2020,18
Fiji,-17.7134,178.065,29-04-2020,18
Fiji,-17.7134,178.065,28-04-2020,18
Fiji,-17.7134,178.065,27-04-2020,18
Fiji,-17.7134,178.065,26-04-2020,18
Fiji,-17.7134,178.065,25-04-2020,18
Fiji,-17.7134,178.065,24-04-2020,18
Fiji,-17.7134,178.065,23-04-2020,18
Fiji,-17.7134,178.065,22-04-2020,18
Fiji,-17.7134,178.065,21-04-2020,18
Fiji,-17.7134,178.065,20-04-2020,18
Fiji,-17.7134,178.065,19-04-2020,17
Fiji,-17.7134,178.065,18-04-2020,17
Fiji,-17.7134,178.065,17-04-2020,17
Fiji,-17.7134,178.065,16-04-2020,17
Fiji,-17.7134,178.065,15-04-2020,16
Fiji,-17.7134,178.065,14-04-2020,16
Fiji,-17.7134,178.065,13-04-2020,16
Fiji,-17.7134,178.065,12-04-2020,16
Fiji,-17.7134,178.065,11-04-2020,16
Fiji,-17.7134,178.065,10-04-2020,16
Fiji,-17.7134,178.065,09-04-2020,15
Fiji,-17.7134,178.065,08-04-2020,15
Fiji,-17.7134,178.065,07-04-2020,15
Fiji,-17.7134,178.065,06-04-2020,14
Fiji,-17.7134,178.065,05-04-2020,12
Fiji,-17.7134,178.065,04-04-2020,12
Fiji,-17.7134,178.065,03-04-2020,7
Fiji,-17.7134,178.065,02-04-2020,7
Fiji,-17.7134,178.065,01-04-2020,5
Fiji,-17.7134,178.065,31-03-2020,5
Fiji,-17.7134,178.065,30-03-2020,5
Fiji,-17.7134,178.065,29-03-2020,5
Fiji,-17.7134,178.065,28-03-2020,5
Fiji,-17.7134,178.065,27-03-2020,5
Fiji,-17.7134,178.065,26-03-2020,5
Fiji,-17.7134,178.065,25-03-2020,5
Fiji,-17.7134,178.065,24-03-2020,4
Fiji,-17.7134,178.065,23-03-2020,3
Fiji,-17.7134,178.065,22-03-2020,2
Fiji,-17.7134,178.065,21-03-2020,1
Fiji,-17.7134,178.065,20-03-2020,1
Fiji,-17.7134,178.065,19-03-2020,1
Fiji,-17.7134,178.065,18-03-2020,0
Fiji,-17.7134,178.065,17-03-2020,0
Fiji,-17.7134,178.065,16-03-2020,0
Fiji,-17.7134,178.065,15-03-2020,0
Fiji,-17.7134,178.065,14-03-2020,0
Fiji,-17.7134,178.065,13-03-2020,0
Fiji,-17.7134,178.065,12-03-2020,0
Fiji,-17.7134,178.065,11-03-2020,0
Fiji,-17.7134,178.065,10-03-2020,0
Fiji,-17.7134,178.065,09-03-2020,0
Fiji,-17.7134,178.065,08-03-2020,0
Fiji,-17.7134,178.065,07-03-2020,0
Fiji,-17.7134,178.065,06-03-2020,0
Fiji,-17.7134,178.065,05-03-2020,0
Fiji,-17.7134,178.065,04-03-2020,0
Fiji,-17.7134,178.065,03-03-2020,0
Fiji,-17.7134,178.065,02-03-2020,0
Fiji,-17.7134,178.065,01-03-2020,0
Fiji,-17.7134,178.065,29-02-2020,0
Fiji,-17.7134,178.065,28-02-2020,0
Fiji,-17.7134,178.065,27-02-2020,0
Fiji,-17.7134,178.065,26-02-2020,0
Fiji,-17.7134,178.065,25-02-2020,0
Fiji,-17.7134,178.065,24-02-2020,0
Fiji,-17.7134,178.065,23-02-2020,0
Fiji,-17.7134,178.065,22-02-2020,0
Fiji,-17.7134,178.065,21-02-2020,0
Fiji,-17.7134,178.065,20-02-2020,0
Fiji,-17.7134,178.065,19-02-2020,0
Fiji,-17.7134,178.065,18-02-2020,0
Fiji,-17.7134,178.065,17-02-2020,0
Fiji,-17.7134,178.065,16-02-2020,0
Fiji,-17.7134,178.065,15-02-2020,0
Fiji,-17.7134,178.065,14-02-2020,0
Fiji,-17.7134,178.065,13-02-2020,0
Fiji,-17.7134,178.065,12-02-2020,0
Fiji,-17.7134,178.065,11-02-2020,0
Fiji,-17.7134,178.065,10-02-2020,0
Fiji,-17.7134,178.065,09-02-2020,0
Fiji,-17.7134,178.065,08-02-2020,0
Fiji,-17.7134,178.065,07-02-2020,0
Fiji,-17.7134,178.065,06-02-2020,0
Fiji,-17.7134,178.065,05-02-2020,0
Fiji,-17.7134,178.065,04-02-2020,0
Fiji,-17.7134,178.065,03-02-2020,0
Fiji,-17.7134,178.065,02-02-2020,0
Fiji,-17.7134,178.065,01-02-2020,0
Fiji,-17.7134,178.065,31-01-2020,0
Fiji,-17.7134,178.065,30-01-2020,0
Fiji,-17.7134,178.065,29-01-2020,0
Fiji,-17.7134,178.065,28-01-2020,0
Fiji,-17.7134,178.065,27-01-2020,0
Fiji,-17.7134,178.065,26-01-2020,0
Fiji,-17.7134,178.065,25-01-2020,0
Fiji,-17.7134,178.065,24-01-2020,0
Fiji,-17.7134,178.065,23-01-2020,0
Fiji,-17.7134,178.065,22-01-2020,0
Finland,64,26,04-05-2020,5327
Finland,64,26,03-05-2020,5254
Finland,64,26,02-05-2020,5176
Finland,64,26,01-05-2020,5051
Finland,64,26,30-04-2020,4995
Finland,64,26,29-04-2020,4906
Finland,64,26,28-04-2020,4740
Finland,64,26,27-04-2020,4695
Finland,64,26,26-04-2020,4576
Finland,64,26,25-04-2020,4475
Finland,64,26,24-04-2020,4395
Finland,64,26,23-04-2020,4284
Finland,64,26,22-04-2020,4129
Finland,64,26,21-04-2020,4014
Finland,64,26,20-04-2020,3868
Finland,64,26,19-04-2020,3783
Finland,64,26,18-04-2020,3681
Finland,64,26,17-04-2020,3489
Finland,64,26,16-04-2020,3369
Finland,64,26,15-04-2020,3237
Finland,64,26,14-04-2020,3161
Finland,64,26,13-04-2020,3064
Finland,64,26,12-04-2020,2974
Finland,64,26,11-04-2020,2905
Finland,64,26,10-04-2020,2769
Finland,64,26,09-04-2020,2605
Finland,64,26,08-04-2020,2487
Finland,64,26,07-04-2020,2308
Finland,64,26,06-04-2020,2176
Finland,64,26,05-04-2020,1927
Finland,64,26,04-04-2020,1882
Finland,64,26,03-04-2020,1615
Finland,64,26,02-04-2020,1518
Finland,64,26,01-04-2020,1446
Finland,64,26,31-03-2020,1418
Finland,64,26,30-03-2020,1352
Finland,64,26,29-03-2020,1240
Finland,64,26,28-03-2020,1167
Finland,64,26,27-03-2020,1041
Finland,64,26,26-03-2020,958
Finland,64,26,25-03-2020,880
Finland,64,26,24-03-2020,792
Finland,64,26,23-03-2020,700
Finland,64,26,22-03-2020,626
Finland,64,26,21-03-2020,523
Finland,64,26,20-03-2020,450
Finland,64,26,19-03-2020,400
Finland,64,26,18-03-2020,336
Finland,64,26,17-03-2020,321
Finland,64,26,16-03-2020,277
Finland,64,26,15-03-2020,244
Finland,64,26,14-03-2020,225
Finland,64,26,13-03-2020,155
Finland,64,26,12-03-2020,59
Finland,64,26,11-03-2020,59
Finland,64,26,10-03-2020,40
Finland,64,26,09-03-2020,30
Finland,64,26,08-03-2020,23
Finland,64,26,07-03-2020,15
Finland,64,26,06-03-2020,15
Finland,64,26,05-03-2020,12
Finland,64,26,04-03-2020,6
Finland,64,26,03-03-2020,6
Finland,64,26,02-03-2020,6
Finland,64,26,01-03-2020,6
Finland,64,26,29-02-2020,3
Finland,64,26,28-02-2020,2
Finland,64,26,27-02-2020,2
Finland,64,26,26-02-2020,2
Finland,64,26,25-02-2020,1
Finland,64,26,24-02-2020,1
Finland,64,26,23-02-2020,1
Finland,64,26,22-02-2020,1
Finland,64,26,21-02-2020,1
Finland,64,26,20-02-2020,1
Finland,64,26,19-02-2020,1
Finland,64,26,18-02-2020,1
Finland,64,26,17-02-2020,1
Finland,64,26,16-02-2020,1
Finland,64,26,15-02-2020,1
Finland,64,26,14-02-2020,1
Finland,64,26,13-02-2020,1
Finland,64,26,12-02-2020,1
Finland,64,26,11-02-2020,1
Finland,64,26,10-02-2020,1
Finland,64,26,09-02-2020,1
Finland,64,26,08-02-2020,1
Finland,64,26,07-02-2020,1
Finland,64,26,06-02-2020,1
Finland,64,26,05-02-2020,1
Finland,64,26,04-02-2020,1
Finland,64,26,03-02-2020,1
Finland,64,26,02-02-2020,1
Finland,64,26,01-02-2020,1
Finland,64,26,31-01-2020,1
Finland,64,26,30-01-2020,1
Finland,64,26,29-01-2020,1
Finland,64,26,28-01-2020,0
Finland,64,26,27-01-2020,0
Finland,64,26,26-01-2020,0
Finland,64,26,25-01-2020,0
Finland,64,26,24-01-2020,0
Finland,64,26,23-01-2020,0
Finland,64,26,22-01-2020,0
France,46.2276,2.2137,04-05-2020,167886
France,46.2276,2.2137,03-05-2020,167272
France,46.2276,2.2137,02-05-2020,166976
France,46.2276,2.2137,01-05-2020,165764
France,46.2276,2.2137,30-04-2020,165764
France,46.2276,2.2137,29-04-2020,165093
France,46.2276,2.2137,28-04-2020,167605
France,46.2276,2.2137,27-04-2020,164589
France,46.2276,2.2137,26-04-2020,160847
France,46.2276,2.2137,25-04-2020,160292
France,46.2276,2.2137,24-04-2020,158636
France,46.2276,2.2137,23-04-2020,157026
France,46.2276,2.2137,22-04-2020,154715
France,46.2276,2.2137,21-04-2020,156921
France,46.2276,2.2137,20-04-2020,154188
France,46.2276,2.2137,19-04-2020,151808
France,46.2276,2.2137,18-04-2020,146906
France,46.2276,2.2137,17-04-2020,146923
France,46.2276,2.2137,16-04-2020,144944
France,46.2276,2.2137,15-04-2020,132473
France,46.2276,2.2137,14-04-2020,129257
France,46.2276,2.2137,13-04-2020,124298
France,46.2276,2.2137,12-04-2020,120633
France,46.2276,2.2137,11-04-2020,93790
France,46.2276,2.2137,10-04-2020,90676
France,46.2276,2.2137,09-04-2020,86334
France,46.2276,2.2137,08-04-2020,82048
France,46.2276,2.2137,07-04-2020,78167
France,46.2276,2.2137,06-04-2020,74390
France,46.2276,2.2137,05-04-2020,70478
France,46.2276,2.2137,04-04-2020,68605
France,46.2276,2.2137,03-04-2020,64338
France,46.2276,2.2137,02-04-2020,59105
France,46.2276,2.2137,01-04-2020,56989
France,46.2276,2.2137,31-03-2020,52128
France,46.2276,2.2137,30-03-2020,44550
France,46.2276,2.2137,29-03-2020,40174
France,46.2276,2.2137,28-03-2020,37575
France,46.2276,2.2137,27-03-2020,32964
France,46.2276,2.2137,26-03-2020,29155
France,46.2276,2.2137,25-03-2020,25233
France,46.2276,2.2137,24-03-2020,22304
France,46.2276,2.2137,23-03-2020,19856
France,46.2276,2.2137,22-03-2020,16018
France,46.2276,2.2137,21-03-2020,14282
France,46.2276,2.2137,20-03-2020,12612
France,46.2276,2.2137,19-03-2020,10871
France,46.2276,2.2137,18-03-2020,9043
France,46.2276,2.2137,17-03-2020,7652
France,46.2276,2.2137,16-03-2020,6633
France,46.2276,2.2137,15-03-2020,4499
France,46.2276,2.2137,14-03-2020,4469
France,46.2276,2.2137,13-03-2020,3661
France,46.2276,2.2137,12-03-2020,2281
France,46.2276,2.2137,11-03-2020,2281
France,46.2276,2.2137,10-03-2020,1784
France,46.2276,2.2137,09-03-2020,1209
France,46.2276,2.2137,08-03-2020,1126
France,46.2276,2.2137,07-03-2020,949
France,46.2276,2.2137,06-03-2020,653
France,46.2276,2.2137,05-03-2020,377
France,46.2276,2.2137,04-03-2020,285
France,46.2276,2.2137,03-03-2020,204
France,46.2276,2.2137,02-03-2020,191
France,46.2276,2.2137,01-03-2020,130
France,46.2276,2.2137,29-02-2020,100
France,46.2276,2.2137,28-02-2020,57
France,46.2276,2.2137,27-02-2020,38
France,46.2276,2.2137,26-02-2020,18
France,46.2276,2.2137,25-02-2020,14
France,46.2276,2.2137,24-02-2020,12
France,46.2276,2.2137,23-02-2020,12
France,46.2276,2.2137,22-02-2020,12
France,46.2276,2.2137,21-02-2020,12
France,46.2276,2.2137,20-02-2020,12
France,46.2276,2.2137,19-02-2020,12
France,46.2276,2.2137,18-02-2020,12
France,46.2276,2.2137,17-02-2020,12
France,46.2276,2.2137,16-02-2020,12
France,46.2276,2.2137,15-02-2020,12
France,46.2276,2.2137,14-02-2020,11
France,46.2276,2.2137,13-02-2020,11
France,46.2276,2.2137,12-02-2020,11
France,46.2276,2.2137,11-02-2020,11
France,46.2276,2.2137,10-02-2020,11
France,46.2276,2.2137,09-02-2020,11
France,46.2276,2.2137,08-02-2020,11
France,46.2276,2.2137,07-02-2020,6
France,46.2276,2.2137,06-02-2020,6
France,46.2276,2.2137,05-02-2020,6
France,46.2276,2.2137,04-02-2020,6
France,46.2276,2.2137,03-02-2020,6
France,46.2276,2.2137,02-02-2020,6
France,46.2276,2.2137,01-02-2020,6
France,46.2276,2.2137,31-01-2020,5
France,46.2276,2.2137,30-01-2020,5
France,46.2276,2.2137,29-01-2020,5
France,46.2276,2.2137,28-01-2020,4
France,46.2276,2.2137,27-01-2020,3
France,46.2276,2.2137,26-01-2020,3
France,46.2276,2.2137,25-01-2020,3
France,46.2276,2.2137,24-01-2020,2
France,46.2276,2.2137,23-01-2020,0
France,46.2276,2.2137,22-01-2020,0
France,3.9339,-53.1258,04-05-2020,133
France,3.9339,-53.1258,03-05-2020,128
France,3.9339,-53.1258,02-05-2020,128
France,3.9339,-53.1258,01-05-2020,128
France,3.9339,-53.1258,30-04-2020,126
France,3.9339,-53.1258,29-04-2020,125
France,3.9339,-53.1258,28-04-2020,125
France,3.9339,-53.1258,27-04-2020,111
France,3.9339,-53.1258,26-04-2020,111
France,3.9339,-53.1258,25-04-2020,111
France,3.9339,-53.1258,24-04-2020,111
France,3.9339,-53.1258,23-04-2020,107
France,3.9339,-53.1258,22-04-2020,97
France,3.9339,-53.1258,21-04-2020,97
France,3.9339,-53.1258,20-04-2020,97
France,3.9339,-53.1258,19-04-2020,96
France,3.9339,-53.1258,18-04-2020,96
France,3.9339,-53.1258,17-04-2020,96
France,3.9339,-53.1258,16-04-2020,86
France,3.9339,-53.1258,15-04-2020,86
France,3.9339,-53.1258,14-04-2020,86
France,3.9339,-53.1258,13-04-2020,86
France,3.9339,-53.1258,12-04-2020,86
France,3.9339,-53.1258,11-04-2020,83
France,3.9339,-53.1258,10-04-2020,83
France,3.9339,-53.1258,09-04-2020,83
France,3.9339,-53.1258,08-04-2020,77
France,3.9339,-53.1258,07-04-2020,72
France,3.9339,-53.1258,06-04-2020,72
France,3.9339,-53.1258,05-04-2020,61
France,3.9339,-53.1258,04-04-2020,61
France,3.9339,-53.1258,03-04-2020,57
France,3.9339,-53.1258,02-04-2020,51
France,3.9339,-53.1258,01-04-2020,51
France,3.9339,-53.1258,31-03-2020,43
France,3.9339,-53.1258,30-03-2020,43
France,3.9339,-53.1258,29-03-2020,28
France,3.9339,-53.1258,28-03-2020,28
France,3.9339,-53.1258,27-03-2020,28
France,3.9339,-53.1258,26-03-2020,28
France,3.9339,-53.1258,25-03-2020,28
France,3.9339,-53.1258,24-03-2020,23
France,3.9339,-53.1258,23-03-2020,20
France,3.9339,-53.1258,22-03-2020,18
France,3.9339,-53.1258,21-03-2020,18
France,3.9339,-53.1258,20-03-2020,15
France,3.9339,-53.1258,19-03-2020,11
France,3.9339,-53.1258,18-03-2020,11
France,3.9339,-53.1258,17-03-2020,11
France,3.9339,-53.1258,16-03-2020,11
France,3.9339,-53.1258,15-03-2020,7
France,3.9339,-53.1258,14-03-2020,5
France,3.9339,-53.1258,13-03-2020,5
France,3.9339,-53.1258,12-03-2020,5
France,3.9339,-53.1258,11-03-2020,5
France,3.9339,-53.1258,10-03-2020,5
France,3.9339,-53.1258,09-03-2020,5
France,3.9339,-53.1258,08-03-2020,5
France,3.9339,-53.1258,07-03-2020,5
France,3.9339,-53.1258,06-03-2020,0
France,3.9339,-53.1258,05-03-2020,0
France,3.9339,-53.1258,04-03-2020,0
France,3.9339,-53.1258,03-03-2020,0
France,3.9339,-53.1258,02-03-2020,0
France,3.9339,-53.1258,01-03-2020,0
France,3.9339,-53.1258,29-02-2020,0
France,3.9339,-53.1258,28-02-2020,0
France,3.9339,-53.1258,27-02-2020,0
France,3.9339,-53.1258,26-02-2020,0
France,3.9339,-53.1258,25-02-2020,0
France,3.9339,-53.1258,24-02-2020,0
France,3.9339,-53.1258,23-02-2020,0
France,3.9339,-53.1258,22-02-2020,0
France,3.9339,-53.1258,21-02-2020,0
France,3.9339,-53.1258,20-02-2020,0
France,3.9339,-53.1258,19-02-2020,0
France,3.9339,-53.1258,18-02-2020,0
France,3.9339,-53.1258,17-02-2020,0
France,3.9339,-53.1258,16-02-2020,0
France,3.9339,-53.1258,15-02-2020,0
France,3.9339,-53.1258,14-02-2020,0
France,3.9339,-53.1258,13-02-2020,0
France,3.9339,-53.1258,12-02-2020,0
France,3.9339,-53.1258,11-02-2020,0
France,3.9339,-53.1258,10-02-2020,0
France,3.9339,-53.1258,09-02-2020,0
France,3.9339,-53.1258,08-02-2020,0
France,3.9339,-53.1258,07-02-2020,0
France,3.9339,-53.1258,06-02-2020,0
France,3.9339,-53.1258,05-02-2020,0
France,3.9339,-53.1258,04-02-2020,0
France,3.9339,-53.1258,03-02-2020,0
France,3.9339,-53.1258,02-02-2020,0
France,3.9339,-53.1258,01-02-2020,0
France,3.9339,-53.1258,31-01-2020,0
France,3.9339,-53.1258,30-01-2020,0
France,3.9339,-53.1258,29-01-2020,0
France,3.9339,-53.1258,28-01-2020,0
France,3.9339,-53.1258,27-01-2020,0
France,3.9339,-53.1258,26-01-2020,0
France,3.9339,-53.1258,25-01-2020,0
France,3.9339,-53.1258,24-01-2020,0
France,3.9339,-53.1258,23-01-2020,0
France,3.9339,-53.1258,22-01-2020,0
France,-17.6797,149.4068,04-05-2020,58
France,-17.6797,149.4068,03-05-2020,58
France,-17.6797,149.4068,02-05-2020,58
France,-17.6797,149.4068,01-05-2020,58
France,-17.6797,149.4068,30-04-2020,58
France,-17.6797,149.4068,29-04-2020,58
France,-17.6797,149.4068,28-04-2020,58
France,-17.6797,149.4068,27-04-2020,57
France,-17.6797,149.4068,26-04-2020,57
France,-17.6797,149.4068,25-04-2020,57
France,-17.6797,149.4068,24-04-2020,57
France,-17.6797,149.4068,23-04-2020,57
France,-17.6797,149.4068,22-04-2020,57
France,-17.6797,149.4068,21-04-2020,56
France,-17.6797,149.4068,20-04-2020,56
France,-17.6797,149.4068,19-04-2020,55
France,-17.6797,149.4068,18-04-2020,55
France,-17.6797,149.4068,17-04-2020,55
France,-17.6797,149.4068,16-04-2020,55
France,-17.6797,149.4068,15-04-2020,55
France,-17.6797,149.4068,14-04-2020,55
France,-17.6797,149.4068,13-04-2020,55
France,-17.6797,149.4068,12-04-2020,53
France,-17.6797,149.4068,11-04-2020,51
France,-17.6797,149.4068,10-04-2020,51
France,-17.6797,149.4068,09-04-2020,51
France,-17.6797,149.4068,08-04-2020,51
France,-17.6797,149.4068,07-04-2020,47
France,-17.6797,149.4068,06-04-2020,42
France,-17.6797,149.4068,05-04-2020,41
France,-17.6797,149.4068,04-04-2020,40
France,-17.6797,149.4068,03-04-2020,39
France,-17.6797,149.4068,02-04-2020,37
France,-17.6797,149.4068,01-04-2020,37
France,-17.6797,149.4068,31-03-2020,36
France,-17.6797,149.4068,30-03-2020,36
France,-17.6797,149.4068,29-03-2020,30
France,-17.6797,149.4068,28-03-2020,30
France,-17.6797,149.4068,27-03-2020,30
France,-17.6797,149.4068,26-03-2020,30
France,-17.6797,149.4068,25-03-2020,25
France,-17.6797,149.4068,24-03-2020,25
France,-17.6797,149.4068,23-03-2020,18
France,-17.6797,149.4068,22-03-2020,18
France,-17.6797,149.4068,21-03-2020,15
France,-17.6797,149.4068,20-03-2020,11
France,-17.6797,149.4068,19-03-2020,6
France,-17.6797,149.4068,18-03-2020,3
France,-17.6797,149.4068,17-03-2020,3
France,-17.6797,149.4068,16-03-2020,3
France,-17.6797,149.4068,15-03-2020,3
France,-17.6797,149.4068,14-03-2020,3
France,-17.6797,149.4068,13-03-2020,3
France,-17.6797,149.4068,12-03-2020,0
France,-17.6797,149.4068,11-03-2020,0
France,-17.6797,149.4068,10-03-2020,0
France,-17.6797,149.4068,09-03-2020,0
France,-17.6797,149.4068,08-03-2020,0
France,-17.6797,149.4068,07-03-2020,0
France,-17.6797,149.4068,06-03-2020,0
France,-17.6797,149.4068,05-03-2020,0
France,-17.6797,149.4068,04-03-2020,0
France,-17.6797,149.4068,03-03-2020,0
France,-17.6797,149.4068,02-03-2020,0
France,-17.6797,149.4068,01-03-2020,0
France,-17.6797,149.4068,29-02-2020,0
France,-17.6797,149.4068,28-02-2020,0
France,-17.6797,149.4068,27-02-2020,0
France,-17.6797,149.4068,26-02-2020,0
France,-17.6797,149.4068,25-02-2020,0
France,-17.6797,149.4068,24-02-2020,0
France,-17.6797,149.4068,23-02-2020,0
France,-17.6797,149.4068,22-02-2020,0
France,-17.6797,149.4068,21-02-2020,0
France,-17.6797,149.4068,20-02-2020,0
France,-17.6797,149.4068,19-02-2020,0
France,-17.6797,149.4068,18-02-2020,0
France,-17.6797,149.4068,17-02-2020,0
France,-17.6797,149.4068,16-02-2020,0
France,-17.6797,149.4068,15-02-2020,0
France,-17.6797,149.4068,14-02-2020,0
France,-17.6797,149.4068,13-02-2020,0
France,-17.6797,149.4068,12-02-2020,0
France,-17.6797,149.4068,11-02-2020,0
France,-17.6797,149.4068,10-02-2020,0
France,-17.6797,149.4068,09-02-2020,0
France,-17.6797,149.4068,08-02-2020,0
France,-17.6797,149.4068,07-02-2020,0
France,-17.6797,149.4068,06-02-2020,0
France,-17.6797,149.4068,05-02-2020,0
France,-17.6797,149.4068,04-02-2020,0
France,-17.6797,149.4068,03-02-2020,0
France,-17.6797,149.4068,02-02-2020,0
France,-17.6797,149.4068,01-02-2020,0
France,-17.6797,149.4068,31-01-2020,0
France,-17.6797,149.4068,30-01-2020,0
France,-17.6797,149.4068,29-01-2020,0
France,-17.6797,149.4068,28-01-2020,0
France,-17.6797,149.4068,27-01-2020,0
France,-17.6797,149.4068,26-01-2020,0
France,-17.6797,149.4068,25-01-2020,0
France,-17.6797,149.4068,24-01-2020,0
France,-17.6797,149.4068,23-01-2020,0
France,-17.6797,149.4068,22-01-2020,0
France,16.25,-61.5833,04-05-2020,152
France,16.25,-61.5833,03-05-2020,152
France,16.25,-61.5833,02-05-2020,152
France,16.25,-61.5833,01-05-2020,152
France,16.25,-61.5833,30-04-2020,151
France,16.25,-61.5833,29-04-2020,149
France,16.25,-61.5833,28-04-2020,149
France,16.25,-61.5833,27-04-2020,149
France,16.25,-61.5833,26-04-2020,149
France,16.25,-61.5833,25-04-2020,149
France,16.25,-61.5833,24-04-2020,149
France,16.25,-61.5833,23-04-2020,148
France,16.25,-61.5833,22-04-2020,148
France,16.25,-61.5833,21-04-2020,148
France,16.25,-61.5833,20-04-2020,148
France,16.25,-61.5833,19-04-2020,148
France,16.25,-61.5833,18-04-2020,148
France,16.25,-61.5833,17-04-2020,145
France,16.25,-61.5833,16-04-2020,145
France,16.25,-61.5833,15-04-2020,145
France,16.25,-61.5833,14-04-2020,145
France,16.25,-61.5833,13-04-2020,143
France,16.25,-61.5833,12-04-2020,143
France,16.25,-61.5833,11-04-2020,143
France,16.25,-61.5833,10-04-2020,143
France,16.25,-61.5833,09-04-2020,141
France,16.25,-61.5833,08-04-2020,141
France,16.25,-61.5833,07-04-2020,139
France,16.25,-61.5833,06-04-2020,135
France,16.25,-61.5833,05-04-2020,135
France,16.25,-61.5833,04-04-2020,134
France,16.25,-61.5833,03-04-2020,130
France,16.25,-61.5833,02-04-2020,128
France,16.25,-61.5833,01-04-2020,125
France,16.25,-61.5833,31-03-2020,114
France,16.25,-61.5833,30-03-2020,106
France,16.25,-61.5833,29-03-2020,106
France,16.25,-61.5833,28-03-2020,102
France,16.25,-61.5833,27-03-2020,73
France,16.25,-61.5833,26-03-2020,73
France,16.25,-61.5833,25-03-2020,73
France,16.25,-61.5833,24-03-2020,62
France,16.25,-61.5833,23-03-2020,62
France,16.25,-61.5833,22-03-2020,58
France,16.25,-61.5833,21-03-2020,53
France,16.25,-61.5833,20-03-2020,45
France,16.25,-61.5833,19-03-2020,33
France,16.25,-61.5833,18-03-2020,27
France,16.25,-61.5833,17-03-2020,18
France,16.25,-61.5833,16-03-2020,6
France,16.25,-61.5833,15-03-2020,3
France,16.25,-61.5833,14-03-2020,1
France,16.25,-61.5833,13-03-2020,1
France,16.25,-61.5833,12-03-2020,0
France,16.25,-61.5833,11-03-2020,0
France,16.25,-61.5833,10-03-2020,0
France,16.25,-61.5833,09-03-2020,0
France,16.25,-61.5833,08-03-2020,0
France,16.25,-61.5833,07-03-2020,0
France,16.25,-61.5833,06-03-2020,0
France,16.25,-61.5833,05-03-2020,0
France,16.25,-61.5833,04-03-2020,0
France,16.25,-61.5833,03-03-2020,0
France,16.25,-61.5833,02-03-2020,0
France,16.25,-61.5833,01-03-2020,0
France,16.25,-61.5833,29-02-2020,0
France,16.25,-61.5833,28-02-2020,0
France,16.25,-61.5833,27-02-2020,0
France,16.25,-61.5833,26-02-2020,0
France,16.25,-61.5833,25-02-2020,0
France,16.25,-61.5833,24-02-2020,0
France,16.25,-61.5833,23-02-2020,0
France,16.25,-61.5833,22-02-2020,0
France,16.25,-61.5833,21-02-2020,0
France,16.25,-61.5833,20-02-2020,0
France,16.25,-61.5833,19-02-2020,0
France,16.25,-61.5833,18-02-2020,0
France,16.25,-61.5833,17-02-2020,0
France,16.25,-61.5833,16-02-2020,0
France,16.25,-61.5833,15-02-2020,0
France,16.25,-61.5833,14-02-2020,0
France,16.25,-61.5833,13-02-2020,0
France,16.25,-61.5833,12-02-2020,0
France,16.25,-61.5833,11-02-2020,0
France,16.25,-61.5833,10-02-2020,0
France,16.25,-61.5833,09-02-2020,0
France,16.25,-61.5833,08-02-2020,0
France,16.25,-61.5833,07-02-2020,0
France,16.25,-61.5833,06-02-2020,0
France,16.25,-61.5833,05-02-2020,0
France,16.25,-61.5833,04-02-2020,0
France,16.25,-61.5833,03-02-2020,0
France,16.25,-61.5833,02-02-2020,0
France,16.25,-61.5833,01-02-2020,0
France,16.25,-61.5833,31-01-2020,0
France,16.25,-61.5833,30-01-2020,0
France,16.25,-61.5833,29-01-2020,0
France,16.25,-61.5833,28-01-2020,0
France,16.25,-61.5833,27-01-2020,0
France,16.25,-61.5833,26-01-2020,0
France,16.25,-61.5833,25-01-2020,0
France,16.25,-61.5833,24-01-2020,0
France,16.25,-61.5833,23-01-2020,0
France,16.25,-61.5833,22-01-2020,0
France,14.6415,-61.0242,04-05-2020,181
France,14.6415,-61.0242,03-05-2020,179
France,14.6415,-61.0242,02-05-2020,179
France,14.6415,-61.0242,01-05-2020,179
France,14.6415,-61.0242,30-04-2020,178
France,14.6415,-61.0242,29-04-2020,175
France,14.6415,-61.0242,28-04-2020,175
France,14.6415,-61.0242,27-04-2020,175
France,14.6415,-61.0242,26-04-2020,175
France,14.6415,-61.0242,25-04-2020,175
